"model_instance","backend","backend_reuse_latency_total_ms","bypassed_matches","dataset","device","dtype","early_layer_attempts","early_layer_hits","energy_source","engine","fast_exact_path_hits","gpu_energy_j","gpu_joules_per_request","gpu_joules_per_total_token","hit_rate","idle_adjusted_gpu_energy_j","idle_adjusted_joules_per_request","logit_guard_attempts","logit_guard_hits","mean_latency_ms","model","n_requests","p50_latency_ms","p95_latency_ms","p99_latency_ms","policy_bypass_total","policy_exact_total","policy_plans_total","policy_semantic_partial_total","prompt_mode","recompute_tokens_total","reuse_attempts","reuse_successes","reused_prefix_tokens_total","scaffold_bypass_store_successes","scaffold_only_attempts","scaffold_only_hits","seed","semantic_blocked_by_backend_total","semantic_matches_total","semantic_opportunity_estimated_savings_ms","semantic_opportunity_plans_total","semantic_opportunity_reused_tokens_total","semantic_partial_hits","semantic_partial_reused_tokens_total","semantic_quality_divergence_events","semantic_quality_divergence_sum","semantic_queries_total","semantic_scaffold_store_successes","service_throughput_rps","source_json","speedup_vs_no_cache_mean","speedup_vs_no_cache_p95","throughput_rps","wasted_compute_ratio"
"google_gemma-4-12B-it","hf","0.0","0","cnn_dailymail","cuda","float16","","","nvml","shadow_kv","","8552.681","66.8178203125","0.07624341213806875","0.0","7442.572840739305","58.14510031827582","","","97.14636533715293","google/gemma-4-12B-it","128","95.88763250940247","103.59146044575027","104.19841480368632","","","","","semantic","112176","0","0","0","","","","42","","","","","","","","","","","","10.29374590114034","raw_results\google_gemma-4-12B-it\semantic\seed_42\cnn_dailymail\shadow_kv\benchmark_hf_google_gemma-4-12B-it_public_dataset_cnn_dailymail_semantic_cuda.json","0.998266896184826","0.998514037741289","6.735796389890207","0.0"
"google_gemma-4-12B-it","hf","5243.117899008212","0","cnn_dailymail","cuda","float16","0","0","nvml","shadow_kv_plus","127","3341.749","26.1074140625","0.02979023142205106","0.9921875","2622.7281346203526","20.490063551721505","","","41.60417203968336","google/gemma-4-12B-it","128","40.940052989753895","41.86254268861376","42.2388640025747","1","127","128","0","semantic","95920","127","127","16256","1","0","0","42","0","255","0.0","0","0","0","0","0","0.0","128","0","24.03605097695896","raw_results\google_gemma-4-12B-it\semantic\seed_42\cnn_dailymail\shadow_kv_plus\benchmark_hf_google_gemma-4-12B-it_public_dataset_cnn_dailymail_semantic_cuda.json","2.33096816608335","2.47088496784829","11.128024871402758","0.0"
"google_gemma-4-12B-it","hf","0.0","0","cnn_dailymail","cuda","float16","","","nvml","no_cache","","8499.356016","68.773225","0.074362","0.0","7311.061872","58.018092","","","96.063118","google/gemma-4-12B-it","128","94.005892","104.824299","102.473684","","","","","semantic","112176","0","0","0","","","","123","","","","","","","","","","","","10.409822","raw_results\google_gemma-4-12B-it\semantic\seed_123\cnn_dailymail\no_cache\benchmark_hf_google_gemma-4-12B-it_public_dataset_cnn_dailymail_semantic_cuda.json","1","1","6.799799","0.0"
"google_gemma-4-12B-it","hf","0.0","0","cnn_dailymail","cuda","float16","","","nvml","shadow_kv","","8753.467782","68.517913","0.080558","0.0","7406.356548","59.339115","","","102.686707","google/gemma-4-12B-it","128","95.819095","99.297319","104.350068","","","","","semantic","112176","0","0","0","","","","123","","","","","","","","","","","","9.738359","raw_results\google_gemma-4-12B-it\semantic\seed_123\cnn_dailymail\shadow_kv\benchmark_hf_google_gemma-4-12B-it_public_dataset_cnn_dailymail_semantic_cuda.json","0.93549711356505","1.05566091870013","6.372374","0.0"
"google_gemma-4-12B-it","hf","5203.352993","0","cnn_dailymail","cuda","float16","0","0","nvml","shadow_kv_plus","127","3369.318258","26.464133","0.030581","0.9921875","2610.378125","21.02258","","","40.824345","google/gemma-4-12B-it","128","42.167864","40.500008","44.491313","1","127","128","0","semantic","95920","127","127","16256","1","0","0","123","0","255","0.0","0","0","0","0","0","0.0","128","0","24.495188","raw_results\google_gemma-4-12B-it\semantic\seed_123\cnn_dailymail\shadow_kv_plus\benchmark_hf_google_gemma-4-12B-it_public_dataset_cnn_dailymail_semantic_cuda.json","2.35308412174157","2.58825378503629","11.340593","0.0"
"google_gemma-4-12B-it","hf","0.0","0","cnn_dailymail","cuda","float16","","","nvml","no_cache","","8921.443879","65.196969","0.080475","0.0","7376.566768","58.292663","","","95.526261","google/gemma-4-12B-it","128","96.349697","103.875297","105.365316","","","","","semantic","112176","0","0","0","","","","456","","","","","","","","","","","","10.468326","raw_results\google_gemma-4-12B-it\semantic\seed_456\cnn_dailymail\no_cache\benchmark_hf_google_gemma-4-12B-it_public_dataset_cnn_dailymail_semantic_cuda.json","1","1","6.838014","0.0"
"google_gemma-4-12B-it","hf","0.0","0","cnn_dailymail","cuda","float16","","","nvml","shadow_kv","","8784.402838","67.507643","0.072241","0.0","7221.04782","58.134409","","","95.371795","google/gemma-4-12B-it","128","100.509653","106.804688","105.916711","","","","","semantic","112176","0","0","0","","","","456","","","","","","","","","","","","10.48528","raw_results\google_gemma-4-12B-it\semantic\seed_456\cnn_dailymail\shadow_kv\benchmark_hf_google_gemma-4-12B-it_public_dataset_cnn_dailymail_semantic_cuda.json","1.00161961930149","0.972572449254287","6.861128","0.0"
"google_gemma-4-12B-it","hf","5521.444392","0","cnn_dailymail","cuda","float16","0","0","nvml","shadow_kv_plus","127","3276.327588","27.534804","0.028825","0.9921875","2526.212746","20.30667","","","40.031264","google/gemma-4-12B-it","128","41.220802","43.386921","42.139332","1","127","128","0","semantic","95920","127","127","16256","1","0","0","456","0","255","0.0","0","0","0","0","0","0.0","128","0","24.980475","raw_results\google_gemma-4-12B-it\semantic\seed_456\cnn_dailymail\shadow_kv_plus\benchmark_hf_google_gemma-4-12B-it_public_dataset_cnn_dailymail_semantic_cuda.json","2.38629139964204","2.39416152623506","11.565267","0.0"
"google_gemma-4-12B-it","hf","0.0","0","cnn_dailymail","cuda","float16","","","nvml","no_cache","","8751.607919","70.086573","0.076463","0.0","7374.334924","58.536692","","","90.914602","google/gemma-4-12B-it","128","96.879387","99.944395","103.489869","","","","","semantic","112176","0","0","0","","","","789","","","","","","","","","","","","10.999333","raw_results\google_gemma-4-12B-it\semantic\seed_789\cnn_dailymail\no_cache\benchmark_hf_google_gemma-4-12B-it_public_dataset_cnn_dailymail_semantic_cuda.json","1","1","7.184874","0.0"
"google_gemma-4-12B-it","hf","0.0","0","cnn_dailymail","cuda","float16","","","nvml","shadow_kv","","8238.705526","65.838922","0.077437","0.0","7508.793008","57.352826","","","97.014818","google/gemma-4-12B-it","128","99.624119","105.460684","104.16809","","","","","semantic","112176","0","0","0","","","","789","","","","","","","","","","","","10.307704","raw_results\google_gemma-4-12B-it\semantic\seed_789\cnn_dailymail\shadow_kv\benchmark_hf_google_gemma-4-12B-it_public_dataset_cnn_dailymail_semantic_cuda.json","0.937120780868753","0.947693407715808","6.74493","0.0"
"google_gemma-4-12B-it","hf","4990.705397","0","cnn_dailymail","cuda","float16","0","0","nvml","shadow_kv_plus","127","3312.940411","25.215221","0.028355","0.9921875","2666.478156","20.162856","","","41.381477","google/gemma-4-12B-it","128","42.279633","40.894639","42.984872","1","127","128","0","semantic","95920","127","127","16256","1","0","0","789","0","255","0.0","0","0","0","0","0","0.0","128","0","24.165401","raw_results\google_gemma-4-12B-it\semantic\seed_789\cnn_dailymail\shadow_kv_plus\benchmark_hf_google_gemma-4-12B-it_public_dataset_cnn_dailymail_semantic_cuda.json","2.19698784555225","2.44394858211122","11.187911","0.0"
"google_gemma-4-12B-it","hf","0.0","0","cnn_dailymail","cuda","float16","","","nvml","no_cache","","8519.754887","65.382602","0.077402","0.0","7094.439185","57.139637","","","95.909205","google/gemma-4-12B-it","128","99.606587","105.839846","104.710959","","","","","semantic","112176","0","0","0","","","","999","","","","","","","","","","","","10.426528","raw_results\google_gemma-4-12B-it\semantic\seed_999\cnn_dailymail\no_cache\benchmark_hf_google_gemma-4-12B-it_public_dataset_cnn_dailymail_semantic_cuda.json","1","1","6.810712","0.0"
"google_gemma-4-12B-it","hf","0.0","0","cnn_dailymail","cuda","float16","","","nvml","shadow_kv","","8511.513742","66.521164","0.079553","0.0","7460.333413","58.126909","","","96.356629","google/gemma-4-12B-it","128","95.582332","102.866484","102.415316","","","","","semantic","112176","0","0","0","","","","999","","","","","","","","","","","","10.378113","raw_results\google_gemma-4-12B-it\semantic\seed_999\cnn_dailymail\shadow_kv\benchmark_hf_google_gemma-4-12B-it_public_dataset_cnn_dailymail_semantic_cuda.json","0.995356583095077","1.02890506104982","6.791003","0.0"
"google_gemma-4-12B-it","hf","5470.043127","0","cnn_dailymail","cuda","float16","0","0","nvml","shadow_kv_plus","127","3475.936151","26.577933","0.030072","0.9921875","2600.081261","19.972696","","","40.487449","google/gemma-4-12B-it","128","41.098135","43.449055","43.428504","1","127","128","0","semantic","95920","127","127","16256","1","0","0","999","0","255","0.0","0","0","0","0","0","0.0","128","0","24.699012","raw_results\google_gemma-4-12B-it\semantic\seed_999\cnn_dailymail\shadow_kv_plus\benchmark_hf_google_gemma-4-12B-it_public_dataset_cnn_dailymail_semantic_cuda.json","2.36886263197269","2.43595277273579","11.434958","0.0"
"google_gemma-4-12B-it","hf","0.0","0","daily_dialog","cuda","float16","","","nvml","no_cache","","6113.917","47.7649765625","0.0798171908249455","0.0","5225.346496332313","40.823019502596196","","","70.14407103963549","google/gemma-4-12B-it","128","68.94647700391943","78.31388005870394","79.19524163356982","","","","","semantic","76599","0","0","0","","","","42","","","","","","","","","","","","14.256372422908584","raw_results\google_gemma-4-12B-it\semantic\seed_42\daily_dialog\no_cache\benchmark_hf_google_gemma-4-12B-it_public_dataset_daily_dialog_semantic_cuda.json","1","1","8.256739427177997","0.0"
"google_gemma-4-12B-it","hf","0.0","0","daily_dialog","cuda","float16","","","nvml","shadow_kv","","6145.314","48.010265625","0.08022707868248934","0.0","5197.841279899478","40.60813499921467","","","70.14237613236673","google/gemma-4-12B-it","128","68.83746149833314","78.27831104659708","79.23454415737069","","","","","semantic","76599","0","0","0","","","","42","","","","","","","","","","","","14.256716911227599","raw_results\google_gemma-4-12B-it\semantic\seed_42\daily_dialog\shadow_kv\benchmark_hf_google_gemma-4-12B-it_public_dataset_daily_dialog_semantic_cuda.json","1.00002416381312","1.00045439166522","8.256712003848223","0.0"
"google_gemma-4-12B-it","hf","7998.641110956669","0","daily_dialog","cuda","float16","0","0","nvml","shadow_kv_plus","127","5149.238","40.228421875","0.06722330578728182","0.9921875","4259.240887459165","33.275319433274724","","","62.9257088810391","google/gemma-4-12B-it","128","62.68264600657858","63.67651895197923","64.17992761620553","1","127","128","0","semantic","60343","127","127","16256","1","0","0","42","0","255","0.0","0","0","0","0","0","0.0","128","0","15.891755814630512","raw_results\google_gemma-4-12B-it\semantic\seed_42\daily_dialog\shadow_kv_plus\benchmark_hf_google_gemma-4-12B-it_public_dataset_daily_dialog_semantic_cuda.json","1.11471244880598","1.22987062338887","8.826056628758794","0.0"
"google_gemma-4-12B-it","hf","0.0","0","daily_dialog","cuda","float16","","","nvml","no_cache","","6091.078163","46.479137","0.079586","0.0","5151.793881","39.144515","","","72.293658","google/gemma-4-12B-it","128","69.780119","79.577066","78.539338","","","","","semantic","76599","0","0","0","","","","123","","","","","","","","","","","","13.832472","raw_results\google_gemma-4-12B-it\semantic\seed_123\daily_dialog\no_cache\benchmark_hf_google_gemma-4-12B-it_public_dataset_daily_dialog_semantic_cuda.json","1","1","8.011233","0.0"
"google_gemma-4-12B-it","hf","0.0","0","daily_dialog","cuda","float16","","","nvml","shadow_kv","","6199.698396","48.145107","0.076619","0.0","5215.123894","40.256427","","","67.42146","google/gemma-4-12B-it","128","66.503823","75.041381","80.251044","","","","","semantic","76599","0","0","0","","","","123","","","","","","","","","","","","14.832073","raw_results\google_gemma-4-12B-it\semantic\seed_123\daily_dialog\shadow_kv\benchmark_hf_google_gemma-4-12B-it_public_dataset_daily_dialog_semantic_cuda.json","1.07226479521505","1.06044245107909","8.589927","0.0"
"google_gemma-4-12B-it","hf","8191.643749","0","daily_dialog","cuda","float16","0","0","nvml","shadow_kv_plus","127","4947.029854","42.725556","0.066212","0.9921875","4342.232729","33.33591","","","61.986601","google/gemma-4-12B-it","128","63.449106","64.3498","64.454504","1","127","128","0","semantic","60343","127","127","16256","1","0","0","123","0","255","0.0","0","0","0","0","0","0.0","128","0","16.132519","raw_results\google_gemma-4-12B-it\semantic\seed_123\daily_dialog\shadow_kv_plus\benchmark_hf_google_gemma-4-12B-it_public_dataset_daily_dialog_semantic_cuda.json","1.16627878983072","1.23663268572707","8.959773","0.0"
"google_gemma-4-12B-it","hf","0.0","0","daily_dialog","cuda","float16","","","nvml","no_cache","","6313.389347","50.769363","0.080882","0.0","5241.732263","41.738721","","","71.229751","google/gemma-4-12B-it","128","67.208195","77.88439","80.884355","","","","","semantic","76599","0","0","0","","","","456","","","","","","","","","","","","14.039078","raw_results\google_gemma-4-12B-it\semantic\seed_456\daily_dialog\no_cache\benchmark_hf_google_gemma-4-12B-it_public_dataset_daily_dialog_semantic_cuda.json","1","1","8.130891","0.0"
"google_gemma-4-12B-it","hf","0.0","0","daily_dialog","cuda","float16","","","nvml","shadow_kv","","5882.817409","47.003601","0.075681","0.0","5019.146362","40.575542","","","68.740106","google/gemma-4-12B-it","128","69.093462","76.556981","80.269261","","","","","semantic","76599","0","0","0","","","","456","","","","","","","","","","","","14.547548","raw_results\google_gemma-4-12B-it\semantic\seed_456\daily_dialog\shadow_kv\benchmark_hf_google_gemma-4-12B-it_public_dataset_daily_dialog_semantic_cuda.json","1.03621823044614","1.01733883680706","8.425146","0.0"
"google_gemma-4-12B-it","hf","7852.446039","0","daily_dialog","cuda","float16","0","0","nvml","shadow_kv_plus","127","5191.198958","40.743111","0.069006","0.9921875","4423.022411","34.946047","","","60.686629","google/gemma-4-12B-it","128","60.582168","61.77836","61.998509","1","127","128","0","semantic","60343","127","127","16256","1","0","0","456","0","255","0.0","0","0","0","0","0","0.0","128","0","16.478094","raw_results\google_gemma-4-12B-it\semantic\seed_456\daily_dialog\shadow_kv_plus\benchmark_hf_google_gemma-4-12B-it_public_dataset_daily_dialog_semantic_cuda.json","1.17373055932963","1.26070666168542","9.151701","0.0"
"google_gemma-4-12B-it","hf","0.0","0","daily_dialog","cuda","float16","","","nvml","no_cache","","6273.837944","47.611661","0.079379","0.0","5024.307529","41.896892","","","69.908001","google/gemma-4-12B-it","128","71.109418","76.697916","79.100714","","","","","semantic","76599","0","0","0","","","","789","","","","","","","","","","","","14.304514","raw_results\google_gemma-4-12B-it\semantic\seed_789\daily_dialog\no_cache\benchmark_hf_google_gemma-4-12B-it_public_dataset_daily_dialog_semantic_cuda.json","1","1","8.284621","0.0"
"google_gemma-4-12B-it","hf","0.0","0","daily_dialog","cuda","float16","","","nvml","shadow_kv","","6180.144556","47.426101","0.078432","0.0","5387.224034","42.352648","","","67.343032","google/gemma-4-12B-it","128","70.838616","75.286096","86.244171","","","","","semantic","76599","0","0","0","","","","789","","","","","","","","","","","","14.849346","raw_results\google_gemma-4-12B-it\semantic\seed_789\daily_dialog\shadow_kv\benchmark_hf_google_gemma-4-12B-it_public_dataset_daily_dialog_semantic_cuda.json","1.03808811281322","1.01875273224421","8.599931","0.0"
"google_gemma-4-12B-it","hf","7891.665839","0","daily_dialog","cuda","float16","0","0","nvml","shadow_kv_plus","127","5030.155394","40.132557","0.069273","0.9921875","4250.997963","33.514035","","","65.528189","google/gemma-4-12B-it","128","64.337853","65.759411","63.060847","1","127","128","0","semantic","60343","127","127","16256","1","0","0","789","0","255","0.0","0","0","0","0","0","0.0","128","0","15.260608","raw_results\google_gemma-4-12B-it\semantic\seed_789\daily_dialog\shadow_kv_plus\benchmark_hf_google_gemma-4-12B-it_public_dataset_daily_dialog_semantic_cuda.json","1.06683859369286","1.16634128611645","8.475526","0.0"
"google_gemma-4-12B-it","hf","0.0","0","daily_dialog","cuda","float16","","","nvml","no_cache","","6286.168472","49.738598","0.075707","0.0","5055.6084","39.170505","","","70.954743","google/gemma-4-12B-it","128","68.267338","79.677417","78.578026","","","","","semantic","76599","0","0","0","","","","999","","","","","","","","","","","","14.093491","raw_results\google_gemma-4-12B-it\semantic\seed_999\daily_dialog\no_cache\benchmark_hf_google_gemma-4-12B-it_public_dataset_daily_dialog_semantic_cuda.json","1","1","8.162405","0.0"
"google_gemma-4-12B-it","hf","0.0","0","daily_dialog","cuda","float16","","","nvml","shadow_kv","","5833.023151","46.609062","0.079546","0.0","5191.44049","40.312986","","","69.892186","google/gemma-4-12B-it","128","68.16253","76.475207","76.790557","","","","","semantic","76599","0","0","0","","","","999","","","","","","","","","","","","14.307751","raw_results\google_gemma-4-12B-it\semantic\seed_999\daily_dialog\shadow_kv\benchmark_hf_google_gemma-4-12B-it_public_dataset_daily_dialog_semantic_cuda.json","1.01520280106849","1.04187252477787","8.286268","0.0"
"google_gemma-4-12B-it","hf","8675.345599","0","daily_dialog","cuda","float16","0","0","nvml","shadow_kv_plus","127","4998.117169","43.677691","0.066904","0.9921875","4244.2296","32.927991","","","60.350418","google/gemma-4-12B-it","128","63.47347","63.536186","64.819402","1","127","128","0","semantic","60343","127","127","16256","1","0","0","999","0","255","0.0","0","0","0","0","0","0.0","128","0","16.569894","raw_results\google_gemma-4-12B-it\semantic\seed_999\daily_dialog\shadow_kv_plus\benchmark_hf_google_gemma-4-12B-it_public_dataset_daily_dialog_semantic_cuda.json","1.17571253607556","1.25404784290955","9.202685","0.0"
